00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7309551, 1287
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.731592, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7321723, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7326124, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.732957, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.733406, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7338758, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7343593, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.734786, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.7351966, 75
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.735612, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7359626, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7363508, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7366629, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7369466, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7372262, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7375038, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.738047, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7385511, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7389863, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.739943, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7412922, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7422273, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7427588, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7433195, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7446213, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.745381, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7463717, 1026
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7469115, 1287
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7473302, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7478087, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7484303, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.7489915, 75
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.749412, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7497404, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7500682, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7504601, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.750816, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.751205, 75
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.75158, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7518818, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.75216, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7524202, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7526822, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7531009, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7536542, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.754123, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7545662, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7550108, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.7554936, 75
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.755909, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7564535, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.75707, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7578316, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7582543, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7588634, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7593935, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.759848, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.7602627, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.760648, 70
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.193.4, 46572, 443, N/A, 1739118705.8066177, 917
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.819147, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.819587, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.82011, 450
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.193.4, 172.18.106.165, 443, 46572, N/A, 1739118705.8228374, 798
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.193.4, 46572, 443, N/A, 1739118705.8234267, 82
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.193.4, 46572, 443, N/A, 1739118705.8278065, 917
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8349526, 70
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8364637, 1086
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.8368828, 80
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.193.4, 172.18.106.165, 443, 46572, N/A, 1739118705.8435144, 71
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.193.4, 172.18.106.165, 443, 46572, N/A, 1739118705.8467605, 547
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.193.4, 46572, 443, N/A, 1739118705.8473606, 82
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.853695, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.854317, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.8547356, 813
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.193.4, 172.18.106.165, 443, 46572, N/A, 1739118705.8667881, 71
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8689525, 70
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8701637, 74
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.8705344, 75
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.8742793, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.8750296, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.8755233, 818
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.876134, 1290
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.876565, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.876963, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.877418, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8779514, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8785198, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8791502, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8796012, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8800945, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8805826, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.881069, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8816824, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8821867, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8827114, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.883258, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8837106, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8844697, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8850417, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8857465, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8864074, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8869298, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8873699, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8877566, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.888181, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8889189, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8905275, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8911712, 1030
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.891754, 1287
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8923366, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8927994, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.893245, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.893702, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8941617, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.894612, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8953404, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8959212, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.896527, 80
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.896895, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.897295, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.897683, 824
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.89836, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8988962, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.8995638, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9002612, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9008677, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9013817, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9019144, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.902376, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9029026, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9032652, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9035919, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9039085, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9044735, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9050472, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9055665, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9062788, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9075108, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.908395, 1026
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9089873, 1287
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.909469, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.909937, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9103327, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9107401, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9110928, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9117053, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9122026, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9128668, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.9133134, 75
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9136734, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9140563, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9144747, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9148166, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9151413, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.915548, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9159179, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9162617, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.9165924, 75
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9169283, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9174068, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9177835, 1286
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9181533, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9184654, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.193.4, 46572, 443, N/A, 1739118705.918764, 636
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.9190707, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.9193602, 950
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9196362, 70
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.9199202, 1173
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.9201875, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9204588, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9207299, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.921143, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9216952, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.922105, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.9230626, 1294
00:15:5d:0f:e6:79, 00:15:5d:77:a9:bb, UDP, 172.18.106.165, 142.250.206.99, 46729, 443, N/A, 1739118705.9244018, 877
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9252238, 1294
00:15:5d:77:a9:bb, 00:15:5d:0f:e6:79, UDP, 142.250.206.99, 172.18.106.165, 443, 46729, N/A, 1739118705.9259398, 1294
